time,date,hour,temperature_2m,precipitation,cloud_cover,wind_speed_10m,is_holiday,is_vacation,has_event,has_event_champs,has_event_stsperes,has_event_convention
2024-10-01 00:00:00,2024-10-01,0,14.0,0.0,100,19.2,0.0,False,0,0,1,1
2024-10-01 01:00:00,2024-10-01,1,13.8,0.0,100,18.7,0.0,False,0,0,1,1
2024-10-01 02:00:00,2024-10-01,2,13.7,0.0,100,19.6,0.0,False,0,0,1,1
2024-10-01 03:00:00,2024-10-01,3,13.5,0.0,100,18.4,0.0,False,0,0,1,1
2024-10-01 04:00:00,2024-10-01,4,12.6,0.0,100,16.4,0.0,False,0,0,1,1
2024-10-01 05:00:00,2024-10-01,5,12.1,0.0,100,14.9,0.0,False,0,0,1,1
2024-10-01 06:00:00,2024-10-01,6,11.8,0.0,100,14.4,0.0,False,0,0,1,1
2024-10-01 07:00:00,2024-10-01,7,11.5,0.0,100,14.3,0.0,False,0,0,1,1
2024-10-01 08:00:00,2024-10-01,8,12.0,0.0,100,14.0,0.0,False,0,0,1,1
2024-10-01 09:00:00,2024-10-01,9,13.1,0.0,100,14.9,0.0,False,0,0,1,1
2024-10-01 10:00:00,2024-10-01,10,14.5,0.0,100,17.4,0.0,False,0,0,1,1
2024-10-01 11:00:00,2024-10-01,11,15.5,0.0,54,15.9,0.0,False,0,0,1,1
2024-10-01 12:00:00,2024-10-01,12,16.6,0.0,98,15.5,0.0,False,0,0,1,1
2024-10-01 13:00:00,2024-10-01,13,17.4,0.0,48,14.7,0.0,False,0,0,1,1
2024-10-01 14:00:00,2024-10-01,14,17.4,0.0,60,13.4,0.0,False,0,0,1,1
2024-10-01 15:00:00,2024-10-01,15,17.2,0.1,41,12.3,0.0,False,0,0,1,1
2024-10-01 16:00:00,2024-10-01,16,17.2,0.0,56,10.5,0.0,False,0,0,1,1
2024-10-01 17:00:00,2024-10-01,17,16.7,0.0,31,9.1,0.0,False,0,0,1,1
2024-10-01 18:00:00,2024-10-01,18,15.0,0.0,31,5.7,0.0,False,0,0,1,1
2024-10-01 19:00:00,2024-10-01,19,13.4,0.0,10,8.1,0.0,False,0,0,1,1
2024-10-01 20:00:00,2024-10-01,20,12.4,0.0,3,9.9,0.0,False,0,0,1,1
2024-10-01 21:00:00,2024-10-01,21,12.0,0.0,1,12.0,0.0,False,0,0,1,1
2024-10-01 22:00:00,2024-10-01,22,11.5,0.0,5,13.0,0.0,False,0,0,1,1
2024-10-01 23:00:00,2024-10-01,23,11.5,0.0,18,15.0,0.0,False,0,0,1,1
2024-10-02 00:00:00,2024-10-02,0,11.6,0.0,98,18.6,0.0,False,0,0,1,1
2024-10-02 01:00:00,2024-10-02,1,12.0,0.0,43,21.4,0.0,False,0,0,1,1
2024-10-02 02:00:00,2024-10-02,2,12.7,0.1,71,22.0,0.0,False,0,0,1,1
2024-10-02 03:00:00,2024-10-02,3,12.7,0.0,19,20.2,0.0,False,0,0,1,1
2024-10-02 04:00:00,2024-10-02,4,12.3,0.0,10,17.5,0.0,False,0,0,1,1
2024-10-02 05:00:00,2024-10-02,5,12.0,0.0,18,16.9,0.0,False,0,0,1,1
2024-10-02 06:00:00,2024-10-02,6,12.1,0.0,100,16.4,0.0,False,0,0,1,1
2024-10-02 07:00:00,2024-10-02,7,12.6,0.0,100,17.1,0.0,False,0,0,1,1
2024-10-02 08:00:00,2024-10-02,8,13.4,0.5,85,19.2,0.0,False,0,0,1,1
2024-10-02 09:00:00,2024-10-02,9,13.9,0.5,96,18.2,0.0,False,0,0,1,1
2024-10-02 10:00:00,2024-10-02,10,14.4,0.2,100,18.4,0.0,False,0,0,1,1
2024-10-02 11:00:00,2024-10-02,11,14.4,0.2,99,15.3,0.0,False,0,0,1,1
2024-10-02 12:00:00,2024-10-02,12,14.8,0.0,51,13.6,0.0,False,0,0,1,1
2024-10-02 13:00:00,2024-10-02,13,16.5,0.0,56,14.0,0.0,False,0,0,1,1
2024-10-02 14:00:00,2024-10-02,14,15.4,0.1,100,12.5,0.0,False,0,0,1,1
2024-10-02 15:00:00,2024-10-02,15,15.4,0.0,100,14.8,0.0,False,0,0,1,1
2024-10-02 16:00:00,2024-10-02,16,15.2,0.0,100,15.8,0.0,False,0,0,1,1
2024-10-02 17:00:00,2024-10-02,17,15.2,0.0,100,14.5,0.0,False,0,0,1,1
2024-10-02 18:00:00,2024-10-02,18,14.8,0.0,100,11.2,0.0,False,0,0,1,1
2024-10-02 19:00:00,2024-10-02,19,13.6,0.0,47,10.3,0.0,False,0,0,1,1
2024-10-02 20:00:00,2024-10-02,20,12.6,0.0,25,11.9,0.0,False,0,0,1,1
2024-10-02 21:00:00,2024-10-02,21,12.4,0.0,26,14.2,0.0,False,0,0,1,1
2024-10-02 22:00:00,2024-10-02,22,11.9,0.0,31,15.9,0.0,False,0,0,1,1
2024-10-02 23:00:00,2024-10-02,23,11.1,0.0,58,15.2,0.0,False,0,0,1,1
2024-10-03 00:00:00,2024-10-03,0,10.7,0.0,87,14.1,0.0,False,0,0,1,1
2024-10-03 01:00:00,2024-10-03,1,10.4,0.0,37,13.0,0.0,False,0,0,1,1
2024-10-03 02:00:00,2024-10-03,2,10.8,0.0,42,13.8,0.0,False,0,0,1,1
2024-10-03 03:00:00,2024-10-03,3,10.4,0.0,50,14.7,0.0,False,0,0,1,1
2024-10-03 04:00:00,2024-10-03,4,9.7,0.0,41,14.2,0.0,False,0,0,1,1
2024-10-03 05:00:00,2024-10-03,5,9.3,0.0,33,13.5,0.0,False,0,0,1,1
2024-10-03 06:00:00,2024-10-03,6,9.1,0.0,85,11.8,0.0,False,0,0,1,1
2024-10-03 07:00:00,2024-10-03,7,9.4,0.0,59,11.4,0.0,False,0,0,1,1
2024-10-03 08:00:00,2024-10-03,8,10.7,0.1,100,14.7,0.0,False,0,0,1,1
2024-10-03 09:00:00,2024-10-03,9,12.0,0.0,100,19.1,0.0,False,0,0,1,1
2024-10-03 10:00:00,2024-10-03,10,12.8,0.0,100,17.6,0.0,False,0,0,1,1
2024-10-03 11:00:00,2024-10-03,11,13.0,0.0,100,16.7,0.0,False,0,0,1,1
2024-10-03 12:00:00,2024-10-03,12,13.5,0.0,100,18.1,0.0,False,0,0,1,1
2024-10-03 13:00:00,2024-10-03,13,14.0,0.0,40,17.1,0.0,False,0,0,1,1
2024-10-03 14:00:00,2024-10-03,14,13.5,0.0,86,16.4,0.0,False,0,0,1,1
2024-10-03 15:00:00,2024-10-03,15,14.2,0.0,43,18.1,0.0,False,0,0,1,1
2024-10-03 16:00:00,2024-10-03,16,14.1,0.0,100,20.6,0.0,False,0,0,1,1
2024-10-03 17:00:00,2024-10-03,17,13.4,0.0,83,19.8,0.0,False,0,0,1,1
2024-10-03 18:00:00,2024-10-03,18,12.8,0.0,58,16.2,0.0,False,0,0,1,1
2024-10-03 19:00:00,2024-10-03,19,12.1,0.0,100,13.6,0.0,False,0,0,1,1
2024-10-03 20:00:00,2024-10-03,20,12.0,0.0,80,12.9,0.0,False,0,0,1,1
2024-10-03 21:00:00,2024-10-03,21,11.3,0.0,21,13.8,0.0,False,0,0,1,1
2024-10-03 22:00:00,2024-10-03,22,9.9,0.0,3,11.0,0.0,False,0,0,1,1
2024-10-03 23:00:00,2024-10-03,23,8.8,0.0,5,9.7,0.0,False,0,0,1,1
2024-10-04 00:00:00,2024-10-04,0,8.2,0.0,3,9.3,0.0,False,0,0,1,1
2024-10-04 01:00:00,2024-10-04,1,7.7,0.0,2,8.7,0.0,False,0,0,1,1
2024-10-04 02:00:00,2024-10-04,2,7.1,0.0,1,7.2,0.0,False,0,0,1,1
2024-10-04 03:00:00,2024-10-04,3,6.7,0.0,0,7.2,0.0,False,0,0,1,1
2024-10-04 04:00:00,2024-10-04,4,6.3,0.0,0,7.5,0.0,False,0,0,1,1
2024-10-04 05:00:00,2024-10-04,5,5.9,0.0,0,7.4,0.0,False,0,0,1,1
2024-10-04 06:00:00,2024-10-04,6,5.6,0.0,0,7.1,0.0,False,0,0,1,1
2024-10-04 07:00:00,2024-10-04,7,5.2,0.0,0,6.4,0.0,False,0,0,1,1
2024-10-04 08:00:00,2024-10-04,8,6.6,0.0,0,8.6,0.0,False,0,0,1,1
2024-10-04 09:00:00,2024-10-04,9,8.5,0.0,0,7.2,0.0,False,0,0,1,1
2024-10-04 10:00:00,2024-10-04,10,10.5,0.0,0,7.7,0.0,False,0,0,1,1
2024-10-04 11:00:00,2024-10-04,11,12.4,0.0,0,8.5,0.0,False,0,0,1,1
2024-10-04 12:00:00,2024-10-04,12,13.8,0.0,0,8.6,0.0,False,0,0,1,1
2024-10-04 13:00:00,2024-10-04,13,14.8,0.0,0,9.4,0.0,False,0,0,1,1
2024-10-04 14:00:00,2024-10-04,14,15.3,0.0,100,11.3,0.0,False,0,0,1,1
2024-10-04 15:00:00,2024-10-04,15,15.2,0.0,62,11.4,0.0,False,0,0,1,1
2024-10-04 16:00:00,2024-10-04,16,15.2,0.0,41,11.0,0.0,False,0,0,1,1
2024-10-04 17:00:00,2024-10-04,17,14.9,0.0,26,8.6,0.0,False,0,0,1,1
2024-10-04 18:00:00,2024-10-04,18,13.3,0.0,45,5.6,0.0,False,0,0,1,1
2024-10-04 19:00:00,2024-10-04,19,11.1,0.0,40,7.6,0.0,False,0,0,1,1
2024-10-04 20:00:00,2024-10-04,20,10.4,0.0,30,6.8,0.0,False,0,0,1,1
2024-10-04 21:00:00,2024-10-04,21,9.7,0.0,36,6.9,0.0,False,0,0,1,1
2024-10-04 22:00:00,2024-10-04,22,9.4,0.0,93,7.3,0.0,False,0,0,1,1
2024-10-04 23:00:00,2024-10-04,23,8.1,0.0,100,8.1,0.0,False,0,0,1,1
2024-10-05 00:00:00,2024-10-05,0,7.8,0.0,98,7.0,0.0,False,0,0,1,1
2024-10-05 01:00:00,2024-10-05,1,7.4,0.0,81,6.8,0.0,False,0,0,1,1
2024-10-05 02:00:00,2024-10-05,2,6.6,0.0,1,8.7,0.0,False,0,0,1,1
2024-10-05 03:00:00,2024-10-05,3,7.8,0.0,1,6.3,0.0,False,0,0,1,1
2024-10-05 04:00:00,2024-10-05,4,7.5,0.0,0,5.5,0.0,False,0,0,1,1
2024-10-05 05:00:00,2024-10-05,5,5.6,0.0,0,6.6,0.0,False,0,0,1,1
2024-10-05 06:00:00,2024-10-05,6,4.7,0.0,0,7.9,0.0,False,0,0,1,1
2024-10-05 07:00:00,2024-10-05,7,4.7,0.0,0,7.6,0.0,False,0,0,1,1
2024-10-05 08:00:00,2024-10-05,8,6.7,0.0,0,7.0,0.0,False,0,0,1,1
2024-10-05 09:00:00,2024-10-05,9,9.1,0.0,0,3.7,0.0,False,0,0,1,1
2024-10-05 10:00:00,2024-10-05,10,11.5,0.0,0,6.7,0.0,False,0,0,1,1
2024-10-05 11:00:00,2024-10-05,11,13.6,0.0,0,10.4,0.0,False,0,0,1,1
2024-10-05 12:00:00,2024-10-05,12,15.0,0.0,0,13.6,0.0,False,0,0,1,1
2024-10-05 13:00:00,2024-10-05,13,15.8,0.0,0,14.7,0.0,False,0,0,1,1
2024-10-05 14:00:00,2024-10-05,14,16.4,0.0,0,16.2,0.0,False,0,0,1,1
2024-10-05 15:00:00,2024-10-05,15,16.4,0.0,0,16.3,0.0,False,0,0,1,1
2024-10-05 16:00:00,2024-10-05,16,16.1,0.0,4,17.5,0.0,False,0,0,1,1
2024-10-05 17:00:00,2024-10-05,17,15.7,0.0,4,13.8,0.0,False,0,0,1,1
2024-10-05 18:00:00,2024-10-05,18,14.0,0.0,0,10.7,0.0,False,0,0,1,1
2024-10-05 19:00:00,2024-10-05,19,12.6,0.0,0,13.6,0.0,False,0,0,1,1
2024-10-05 20:00:00,2024-10-05,20,11.9,0.0,96,15.5,0.0,False,0,0,1,1
2024-10-05 21:00:00,2024-10-05,21,11.5,0.0,100,14.6,0.0,False,0,0,1,1
2024-10-05 22:00:00,2024-10-05,22,11.0,0.0,100,14.9,0.0,False,0,0,1,1
2024-10-05 23:00:00,2024-10-05,23,10.5,0.0,99,14.0,0.0,False,0,0,1,1
2024-10-06 00:00:00,2024-10-06,0,9.9,0.0,100,12.7,0.0,False,0,0,1,1
2024-10-06 01:00:00,2024-10-06,1,9.8,0.0,100,13.0,0.0,False,0,0,1,1
2024-10-06 02:00:00,2024-10-06,2,10.5,0.0,100,14.6,0.0,False,0,0,1,1
2024-10-06 03:00:00,2024-10-06,3,10.5,0.0,100,13.0,0.0,False,0,0,1,1
2024-10-06 04:00:00,2024-10-06,4,10.1,0.2,100,14.5,0.0,False,0,0,1,1
2024-10-06 05:00:00,2024-10-06,5,10.3,0.0,100,14.2,0.0,False,0,0,1,1
2024-10-06 06:00:00,2024-10-06,6,10.3,0.0,100,14.1,0.0,False,0,0,1,1
2024-10-06 07:00:00,2024-10-06,7,10.6,0.0,100,10.7,0.0,False,0,0,1,1
2024-10-06 08:00:00,2024-10-06,8,10.8,1.3,98,12.0,0.0,False,0,0,1,1
2024-10-06 09:00:00,2024-10-06,9,11.1,1.3,100,14.5,0.0,False,0,0,1,1
2024-10-06 10:00:00,2024-10-06,10,11.5,0.4,100,16.2,0.0,False,0,0,1,1
2024-10-06 11:00:00,2024-10-06,11,12.5,0.1,100,17.1,0.0,False,0,0,1,1
2024-10-06 12:00:00,2024-10-06,12,13.1,0.0,100,16.4,0.0,False,0,0,1,1
2024-10-06 13:00:00,2024-10-06,13,13.8,0.0,100,13.4,0.0,False,0,0,1,1
2024-10-06 14:00:00,2024-10-06,14,15.0,0.0,100,18.2,0.0,False,0,0,1,1
2024-10-06 15:00:00,2024-10-06,15,15.9,0.0,100,17.3,0.0,False,0,0,1,1
2024-10-06 16:00:00,2024-10-06,16,16.6,0.0,100,13.6,0.0,False,0,0,1,1
2024-10-06 17:00:00,2024-10-06,17,16.6,0.6,55,13.7,0.0,False,0,0,1,1
2024-10-06 18:00:00,2024-10-06,18,16.5,0.3,85,12.5,0.0,False,0,0,1,1
2024-10-06 19:00:00,2024-10-06,19,16.7,0.0,19,15.7,0.0,False,0,0,1,1
2024-10-06 20:00:00,2024-10-06,20,16.5,0.0,100,19.0,0.0,False,0,0,1,1
2024-10-06 21:00:00,2024-10-06,21,16.6,0.0,100,20.1,0.0,False,0,0,1,1
2024-10-06 22:00:00,2024-10-06,22,16.9,0.0,100,20.2,0.0,False,0,0,1,1
2024-10-06 23:00:00,2024-10-06,23,16.7,0.0,100,18.7,0.0,False,0,0,1,1
2024-10-07 00:00:00,2024-10-07,0,16.3,0.0,78,17.1,0.0,False,0,0,1,1
2024-10-07 01:00:00,2024-10-07,1,15.9,0.0,100,16.3,0.0,False,0,0,1,1
2024-10-07 02:00:00,2024-10-07,2,15.9,0.2,70,16.9,0.0,False,0,0,1,1
2024-10-07 03:00:00,2024-10-07,3,15.0,0.0,100,13.8,0.0,False,0,0,1,1
2024-10-07 04:00:00,2024-10-07,4,14.7,0.0,100,13.7,0.0,False,0,0,1,1
2024-10-07 05:00:00,2024-10-07,5,14.5,0.0,100,11.0,0.0,False,0,0,1,1
2024-10-07 06:00:00,2024-10-07,6,14.3,0.0,100,11.0,0.0,False,0,0,1,1
2024-10-07 07:00:00,2024-10-07,7,13.8,0.0,43,8.6,0.0,False,0,0,1,1
2024-10-07 08:00:00,2024-10-07,8,13.8,0.0,100,9.2,0.0,False,0,0,1,1
2024-10-07 09:00:00,2024-10-07,9,14.6,0.0,100,7.0,0.0,False,0,0,1,1
2024-10-07 10:00:00,2024-10-07,10,15.5,0.0,100,12.0,0.0,False,0,0,1,1
2024-10-07 11:00:00,2024-10-07,11,16.1,0.0,100,11.8,0.0,False,0,0,1,1
2024-10-07 12:00:00,2024-10-07,12,17.1,0.0,100,13.5,0.0,False,0,0,1,1
2024-10-07 13:00:00,2024-10-07,13,17.6,0.0,100,14.1,0.0,False,0,0,1,1
2024-10-07 14:00:00,2024-10-07,14,17.8,0.6,100,17.2,0.0,False,0,0,1,1
2024-10-07 15:00:00,2024-10-07,15,17.0,2.1,100,13.8,0.0,False,0,0,1,1
2024-10-07 16:00:00,2024-10-07,16,16.8,1.6,100,12.8,0.0,False,0,0,1,1
2024-10-07 17:00:00,2024-10-07,17,16.9,1.9,100,11.7,0.0,False,0,0,1,1
2024-10-07 18:00:00,2024-10-07,18,16.3,4.5,100,7.7,0.0,False,0,0,1,1
2024-10-07 19:00:00,2024-10-07,19,16.7,0.7,100,14.4,0.0,False,0,0,1,1
2024-10-07 20:00:00,2024-10-07,20,16.9,0.0,100,20.2,0.0,False,0,0,1,1
2024-10-07 21:00:00,2024-10-07,21,16.1,0.2,100,21.3,0.0,False,0,0,1,1
2024-10-07 22:00:00,2024-10-07,22,16.1,0.0,100,17.5,0.0,False,0,0,1,1
2024-10-07 23:00:00,2024-10-07,23,16.4,0.0,100,18.5,0.0,False,0,0,1,1
2024-10-08 00:00:00,2024-10-08,0,15.9,0.0,100,20.8,0.0,False,0,0,1,1
2024-10-08 01:00:00,2024-10-08,1,15.0,0.0,100,17.9,0.0,False,0,0,1,1
2024-10-08 02:00:00,2024-10-08,2,14.8,0.0,100,14.9,0.0,False,0,0,1,1
2024-10-08 03:00:00,2024-10-08,3,14.5,0.0,100,15.4,0.0,False,0,0,1,1
2024-10-08 04:00:00,2024-10-08,4,13.9,0.0,87,14.9,0.0,False,0,0,1,1
2024-10-08 05:00:00,2024-10-08,5,13.5,0.0,49,15.8,0.0,False,0,0,1,1
2024-10-08 06:00:00,2024-10-08,6,13.2,0.0,89,16.2,0.0,False,0,0,1,1
2024-10-08 07:00:00,2024-10-08,7,13.0,0.0,99,16.4,0.0,False,0,0,1,1
2024-10-08 08:00:00,2024-10-08,8,13.4,0.0,90,17.4,0.0,False,0,0,1,1
2024-10-08 09:00:00,2024-10-08,9,14.7,0.0,100,19.1,0.0,False,0,0,1,1
2024-10-08 10:00:00,2024-10-08,10,16.1,0.0,99,20.7,0.0,False,0,0,1,1
2024-10-08 11:00:00,2024-10-08,11,17.3,0.0,79,23.0,0.0,False,0,0,1,1
2024-10-08 12:00:00,2024-10-08,12,18.2,0.1,93,25.4,0.0,False,0,0,1,1
2024-10-08 13:00:00,2024-10-08,13,19.2,0.1,100,25.2,0.0,False,0,0,1,1
2024-10-08 14:00:00,2024-10-08,14,18.7,0.2,21,23.7,0.0,False,0,0,1,1
2024-10-08 15:00:00,2024-10-08,15,19.1,0.0,31,23.1,0.0,False,0,0,1,1
2024-10-08 16:00:00,2024-10-08,16,19.0,0.1,38,23.8,0.0,False,0,0,1,1
2024-10-08 17:00:00,2024-10-08,17,18.4,0.0,98,22.3,0.0,False,0,0,1,1
2024-10-08 18:00:00,2024-10-08,18,17.1,0.0,34,21.5,0.0,False,0,0,1,1
2024-10-08 19:00:00,2024-10-08,19,16.1,0.0,44,24.0,0.0,False,0,0,1,1
2024-10-08 20:00:00,2024-10-08,20,14.8,0.0,79,26.0,0.0,False,0,0,1,1
2024-10-08 21:00:00,2024-10-08,21,14.1,0.0,69,24.6,0.0,False,0,0,1,1
2024-10-08 22:00:00,2024-10-08,22,13.9,0.0,62,23.7,0.0,False,0,0,1,1
2024-10-08 23:00:00,2024-10-08,23,14.1,0.0,60,22.7,0.0,False,0,0,1,1
2024-10-09 00:00:00,2024-10-09,0,14.2,0.0,100,24.1,0.0,False,0,0,1,1
2024-10-09 01:00:00,2024-10-09,1,14.2,0.0,100,20.6,0.0,False,0,0,1,1
2024-10-09 02:00:00,2024-10-09,2,14.2,0.4,100,19.9,0.0,False,0,0,1,1
2024-10-09 03:00:00,2024-10-09,3,14.3,0.4,100,20.6,0.0,False,0,0,1,1
2024-10-09 04:00:00,2024-10-09,4,14.1,0.2,100,20.2,0.0,False,0,0,1,1
2024-10-09 05:00:00,2024-10-09,5,14.0,0.2,100,18.2,0.0,False,0,0,1,1
2024-10-09 06:00:00,2024-10-09,6,13.9,0.5,100,15.6,0.0,False,0,0,1,1
2024-10-09 07:00:00,2024-10-09,7,13.9,0.7,100,15.5,0.0,False,0,0,1,1
2024-10-09 08:00:00,2024-10-09,8,14.0,1.1,100,13.1,0.0,False,0,0,1,1
2024-10-09 09:00:00,2024-10-09,9,14.0,2.8,100,13.2,0.0,False,0,0,1,1
2024-10-09 10:00:00,2024-10-09,10,14.1,3.4,100,10.5,0.0,False,0,0,1,1
2024-10-09 11:00:00,2024-10-09,11,14.2,3.8,100,13.9,0.0,False,0,0,1,1
2024-10-09 12:00:00,2024-10-09,12,14.4,3.8,100,14.4,0.0,False,0,0,1,1
2024-10-09 13:00:00,2024-10-09,13,15.9,3.7,100,15.5,0.0,False,0,0,1,1
2024-10-09 14:00:00,2024-10-09,14,16.9,2.5,100,28.6,0.0,False,0,0,1,1
2024-10-09 15:00:00,2024-10-09,15,17.1,2.9,100,28.9,0.0,False,0,0,1,1
2024-10-09 16:00:00,2024-10-09,16,16.9,2.9,100,17.3,0.0,False,0,0,1,1
2024-10-09 17:00:00,2024-10-09,17,16.8,3.7,100,13.4,0.0,False,0,0,1,1
2024-10-09 18:00:00,2024-10-09,18,15.9,7.2,100,9.4,0.0,False,0,0,1,1
2024-10-09 19:00:00,2024-10-09,19,13.8,8.3,100,26.8,0.0,False,0,0,1,1
2024-10-09 20:00:00,2024-10-09,20,13.7,3.2,100,24.3,0.0,False,0,0,1,1
2024-10-09 21:00:00,2024-10-09,21,13.2,2.8,100,22.9,0.0,False,0,0,1,1
2024-10-09 22:00:00,2024-10-09,22,13.3,1.2,95,21.5,0.0,False,0,0,1,1
2024-10-09 23:00:00,2024-10-09,23,13.4,0.1,41,22.2,0.0,False,0,0,1,1
2024-10-10 00:00:00,2024-10-10,0,12.9,0.0,56,21.3,0.0,False,0,0,1,1
2024-10-10 01:00:00,2024-10-10,1,12.8,0.2,33,21.1,0.0,False,0,0,1,1
2024-10-10 02:00:00,2024-10-10,2,13.0,0.0,35,21.3,0.0,False,0,0,1,1
2024-10-10 03:00:00,2024-10-10,3,12.5,0.0,81,19.2,0.0,False,0,0,1,1
2024-10-10 04:00:00,2024-10-10,4,12.4,0.1,94,18.2,0.0,False,0,0,1,1
2024-10-10 05:00:00,2024-10-10,5,12.6,0.0,100,17.7,0.0,False,0,0,1,1
2024-10-10 06:00:00,2024-10-10,6,12.7,0.0,100,17.5,0.0,False,0,0,1,1
2024-10-10 07:00:00,2024-10-10,7,12.5,0.0,100,15.7,0.0,False,0,0,1,1
2024-10-10 08:00:00,2024-10-10,8,12.8,0.0,100,16.0,0.0,False,0,0,1,1
2024-10-10 09:00:00,2024-10-10,9,13.3,0.1,95,16.5,0.0,False,0,0,1,1
2024-10-10 10:00:00,2024-10-10,10,13.8,0.1,70,15.9,0.0,False,0,0,1,1
2024-10-10 11:00:00,2024-10-10,11,14.6,0.1,100,15.8,0.0,False,0,0,1,1
2024-10-10 12:00:00,2024-10-10,12,15.2,0.1,100,16.2,0.0,False,0,0,1,1
2024-10-10 13:00:00,2024-10-10,13,15.2,0.1,78,16.8,0.0,False,0,0,1,1
2024-10-10 14:00:00,2024-10-10,14,14.9,0.2,33,17.1,0.0,False,0,0,1,1
2024-10-10 15:00:00,2024-10-10,15,15.4,0.1,37,16.3,0.0,False,0,0,1,1
2024-10-10 16:00:00,2024-10-10,16,15.1,0.1,20,18.7,0.0,False,0,0,1,1
2024-10-10 17:00:00,2024-10-10,17,14.4,0.0,14,17.2,0.0,False,0,0,1,1
2024-10-10 18:00:00,2024-10-10,18,13.0,0.0,17,16.5,0.0,False,0,0,1,1
2024-10-10 19:00:00,2024-10-10,19,11.8,0.0,22,13.0,0.0,False,0,0,1,1
2024-10-10 20:00:00,2024-10-10,20,11.1,0.0,76,10.1,0.0,False,0,0,1,1
2024-10-10 21:00:00,2024-10-10,21,10.8,0.0,28,9.0,0.0,False,0,0,1,1
2024-10-10 22:00:00,2024-10-10,22,10.0,0.0,75,9.1,0.0,False,0,0,1,1
2024-10-10 23:00:00,2024-10-10,23,9.7,0.0,34,7.2,0.0,False,0,0,1,1
2024-10-11 00:00:00,2024-10-11,0,9.2,0.0,17,6.4,0.0,False,0,0,1,1
2024-10-11 01:00:00,2024-10-11,1,8.1,0.0,10,5.0,0.0,False,0,0,1,1
2024-10-11 02:00:00,2024-10-11,2,9.4,0.0,32,4.4,0.0,False,0,0,1,1
2024-10-11 03:00:00,2024-10-11,3,8.3,0.0,39,4.8,0.0,False,0,0,1,1
2024-10-11 04:00:00,2024-10-11,4,7.5,0.0,9,5.2,0.0,False,0,0,1,1
2024-10-11 05:00:00,2024-10-11,5,6.4,0.0,100,7.2,0.0,False,0,0,1,1
2024-10-11 06:00:00,2024-10-11,6,5.9,0.0,100,7.3,0.0,False,0,0,1,1
2024-10-11 07:00:00,2024-10-11,7,6.0,0.0,100,5.6,0.0,False,0,0,1,1
2024-10-11 08:00:00,2024-10-11,8,7.2,0.0,100,3.9,0.0,False,0,0,1,1
2024-10-11 09:00:00,2024-10-11,9,8.1,0.0,100,4.2,0.0,False,0,0,1,1
2024-10-11 10:00:00,2024-10-11,10,10.0,0.0,33,4.6,0.0,False,0,0,1,1
2024-10-11 11:00:00,2024-10-11,11,11.8,0.0,1,6.1,0.0,False,0,0,1,1
2024-10-11 12:00:00,2024-10-11,12,13.0,0.0,0,7.1,0.0,False,0,0,1,1
2024-10-11 13:00:00,2024-10-11,13,13.7,0.0,0,8.2,0.0,False,0,0,1,1
2024-10-11 14:00:00,2024-10-11,14,13.8,0.0,51,6.9,0.0,False,0,0,1,1
2024-10-11 15:00:00,2024-10-11,15,13.8,0.0,35,6.5,0.0,False,0,0,1,1
2024-10-11 16:00:00,2024-10-11,16,13.8,0.0,42,7.1,0.0,False,0,0,1,1
2024-10-11 17:00:00,2024-10-11,17,13.3,0.0,12,8.4,0.0,False,0,0,1,1
2024-10-11 18:00:00,2024-10-11,18,10.9,0.0,43,8.3,0.0,False,0,0,1,1
2024-10-11 19:00:00,2024-10-11,19,9.6,0.0,81,8.8,0.0,False,0,0,1,1
2024-10-11 20:00:00,2024-10-11,20,8.5,0.0,15,7.2,0.0,False,0,0,1,1
2024-10-11 21:00:00,2024-10-11,21,7.9,0.0,68,7.7,0.0,False,0,0,1,1
2024-10-11 22:00:00,2024-10-11,22,7.7,0.0,65,9.4,0.0,False,0,0,1,1
2024-10-11 23:00:00,2024-10-11,23,7.5,0.0,98,10.2,0.0,False,0,0,1,1
2024-10-12 00:00:00,2024-10-12,0,7.8,0.0,95,8.6,0.0,False,0,0,1,1
2024-10-12 01:00:00,2024-10-12,1,7.3,0.0,100,8.0,0.0,False,0,0,1,1
2024-10-12 02:00:00,2024-10-12,2,8.6,0.0,100,8.8,0.0,False,0,0,1,1
2024-10-12 03:00:00,2024-10-12,3,8.6,0.0,100,9.2,0.0,False,0,0,1,1
2024-10-12 04:00:00,2024-10-12,4,8.8,0.0,100,10.7,0.0,False,0,0,1,1
2024-10-12 05:00:00,2024-10-12,5,9.0,0.0,100,11.3,0.0,False,0,0,1,1
2024-10-12 06:00:00,2024-10-12,6,9.1,0.0,100,8.9,0.0,False,0,0,1,1
2024-10-12 07:00:00,2024-10-12,7,9.0,0.0,100,9.7,0.0,False,0,0,1,1
2024-10-12 08:00:00,2024-10-12,8,9.6,0.0,100,10.9,0.0,False,0,0,1,1
2024-10-12 09:00:00,2024-10-12,9,10.2,0.5,100,7.4,0.0,False,0,0,1,1
2024-10-12 10:00:00,2024-10-12,10,11.3,0.0,98,10.3,0.0,False,0,0,1,1
2024-10-12 11:00:00,2024-10-12,11,12.8,0.0,21,12.9,0.0,False,0,0,1,1
2024-10-12 12:00:00,2024-10-12,12,14.8,0.0,100,13.2,0.0,False,0,0,1,1
2024-10-12 13:00:00,2024-10-12,13,15.1,0.0,98,13.4,0.0,False,0,0,1,1
